type,sex,cancer,cancer_label,country,country_label,year,age,cases,py
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,4,0,137293
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,5,0,144623
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,6,5,141501
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,7,6,115368
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,8,8,92750
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,9,5,67773
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,10,13,54699
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,11,11,45803
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,12,9,38702
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,13,10,32488
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,14,7,24986
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,15,14,22215
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,16,8,14841
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,17,6,8613
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,18,4,6586
2,2,16,"Cervix uteri",18800,"Costa Rica",1989,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,1,0,200608
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,2,0,181000
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,3,0,156992
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,4,0,138258
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,5,0,143527
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,6,1,145018
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,7,6,120276
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,8,9,98030
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,9,7,71698
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,10,9,56801
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,11,11,47313
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,12,12,39640
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,13,11,33859
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,14,12,25370
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,15,7,22760
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,16,10,15530
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,17,5,9398
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,18,6,6522
2,2,16,"Cervix uteri",18800,"Costa Rica",1990,19,2,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,1,0,201241
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,2,0,186300
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,3,0,162156
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,4,0,140682
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,5,0,142372
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,6,2,147066
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,7,6,125851
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,8,12,102852
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,9,5,76365
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,10,11,59080
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,11,9,48885
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,12,22,40774
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,13,11,34951
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,14,11,26269
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,15,6,22957
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,16,14,16339
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,17,8,9811
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,18,6,6871
2,2,16,"Cervix uteri",18800,"Costa Rica",1991,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,1,0,200527
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,2,0,191576
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,3,0,167371
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,4,0,144456
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,5,0,141203
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,6,5,147869
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,7,8,131882
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,8,8,107288
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,9,13,81684
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,10,15,61559
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,11,16,50558
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,12,6,42069
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,13,9,35837
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,14,11,27595
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,15,10,22872
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,16,11,17245
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,17,6,10238
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,18,4,7252
2,2,16,"Cervix uteri",18800,"Costa Rica",1992,19,1,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,1,0,198937
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,2,0,196424
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,3,0,172686
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,4,0,149325
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,5,0,140515
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,6,2,147793
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,7,11,137876
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,8,10,111635
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,9,12,87403
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,10,9,64400
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,11,11,52371
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,12,14,43504
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,13,17,36620
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,14,11,29174
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,15,7,22705
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,16,14,18146
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,17,9,10700
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,18,8,7667
2,2,16,"Cervix uteri",18800,"Costa Rica",1993,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,1,0,197153
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,2,0,200316
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,3,0,178215
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,4,0,154885
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,5,0,140917
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,6,0,147381
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,7,4,143154
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,8,8,116333
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,9,14,93168
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,10,14,67810
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,11,14,54370
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,12,22,45031
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,13,17,37454
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,14,8,30742
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,15,5,22735
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,16,11,18905
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,17,16,11225
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,18,15,8119
2,2,16,"Cervix uteri",18800,"Costa Rica",1994,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,1,0,195674
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,2,0,202895
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,3,0,183987
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,4,0,160806
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,5,0,142820
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,6,2,147071
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,7,7,147236
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,8,10,121652
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,9,15,98723
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,10,9,71916
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,11,14,56600
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,12,16,46625
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,13,8,38454
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,14,18,32112
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,15,21,23155
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,16,7,19433
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,17,10,11827
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,18,13,8607
2,2,16,"Cervix uteri",18800,"Costa Rica",1995,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,1,1,194649
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,2,0,203989
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,3,1,190072
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,4,1,166975
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,5,0,146453
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,6,4,146924
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,7,4,150007
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,8,10,127749
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,9,14,103901
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,10,18,76809
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,11,11,59040
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,12,8,48301
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,13,16,39656
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,14,14,33230
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,15,12,24050
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,16,10,19672
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,17,9,12533
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,18,12,9129
2,2,16,"Cervix uteri",18800,"Costa Rica",1996,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,1,0,193955
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,2,0,203758
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,3,0,196270
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,4,0,173373
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,5,0,151651
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,6,1,146941
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,7,5,151662
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,8,12,134391
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,9,15,108758
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,10,10,82391
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,11,11,61708
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,12,15,50094
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,13,15,41026
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,14,17,34165
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,15,12,25341
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,16,14,19677
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,17,8,13323
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,18,12,9685
2,2,16,"Cervix uteri",18800,"Costa Rica",1997,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,1,0,193496
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,2,0,202606
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,3,0,202025
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,4,0,179851
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,5,0,157923
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,6,1,147421
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,7,2,152426
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,8,10,140987
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,9,19,113519
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,10,12,88364
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,11,17,64728
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,12,17,52020
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,13,17,42528
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,14,9,35002
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,15,17,26861
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,16,3,19614
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,17,11,14112
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,18,9,10282
2,2,16,"Cervix uteri",18800,"Costa Rica",1998,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,1,0,193076
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,2,0,201119
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,3,0,206604
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,4,0,186262
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,5,0,164546
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,6,1,148711
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,7,7,152657
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,8,10,146722
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,9,15,118528
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,10,13,94313
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,11,9,68261
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,12,8,54097
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,13,12,44098
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,14,9,35872
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,15,13,28361
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,16,19,19715
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,17,13,14784
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,18,6,10936
2,2,16,"Cervix uteri",18800,"Costa Rica",1999,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,1,0,192548
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,2,0,199737
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,3,0,209514
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,4,0,192454
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,5,1,170974
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,6,3,151041
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,7,7,152665
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,8,5,151029
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,9,9,123990
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,10,16,99941
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,11,12,72403
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,12,10,56349
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,13,11,45697
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,14,15,36874
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,15,12,29665
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,16,8,20140
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,17,6,15263
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,18,13,11651
2,2,16,"Cervix uteri",18800,"Costa Rica",2000,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,1,0,191965
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,2,0,198574
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,3,0,210512
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,4,0,198410
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,5,0,176988
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,6,1,154554
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,7,3,152449
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,8,11,153747
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,9,13,130029
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,10,13,105062
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,11,17,77229
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,12,24,58745
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,13,11,47334
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,14,11,38037
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,15,13,30720
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,16,9,20960
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,17,15,15501
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,18,9,12441
2,2,16,"Cervix uteri",18800,"Costa Rica",2001,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,1,0,191384
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,2,0,197542
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,3,0,209820
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,4,0,204010
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,5,1,182665
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,6,3,159164
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,7,2,152064
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,8,8,155110
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,9,10,136439
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,10,9,109749
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,11,6,82653
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,12,7,61309
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,13,8,49050
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,14,12,39333
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,15,4,31592
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,16,13,22109
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,17,6,15545
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,18,7,13296
2,2,16,"Cervix uteri",18800,"Costa Rica",2002,19,1,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,1,0,190664
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,2,0,196632
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,3,0,207992
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,4,0,208891
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,5,0,188090
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,6,4,164571
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,7,9,151945
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,8,6,155442
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,9,10,142704
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,10,10,114274
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,11,11,88416
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,12,8,64188
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,13,4,50872
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,14,7,40738
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,15,12,32366
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,16,9,23448
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,17,13,15528
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,18,15,14165
2,2,16,"Cervix uteri",18800,"Costa Rica",2003,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,1,0,189617
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,2,0,195779
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,3,0,205836
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,4,0,212605
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,5,1,193457
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,6,2,170337
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,7,1,152638
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,8,10,155245
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,9,14,148114
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,10,11,119046
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,11,13,94158
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,12,9,67571
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,13,13,52842
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,14,9,42209
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,15,15,33172
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,16,12,24772
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,17,8,15641
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,18,12,14976
2,2,16,"Cervix uteri",18800,"Costa Rica",2004,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,1,0,188134
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,2,0,194925
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,3,0,203951
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,4,0,214866
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,5,1,198863
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,6,2,176117
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,7,6,154517
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,8,9,154932
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,9,10,152180
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,10,13,124320
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,11,15,99620
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,12,6,71577
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,13,9,54997
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,14,6,43721
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,15,12,34107
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,16,6,25932
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,17,14,16015
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,18,9,15687
2,2,16,"Cervix uteri",18800,"Costa Rica",2005,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,1,0,186108
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,2,0,194156
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,3,0,202500
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,4,0,215493
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,5,0,204365
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,6,2,181757
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,7,2,157768
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,8,6,154536
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,9,9,154763
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,10,12,130234
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,11,14,104629
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,12,14,76285
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,13,7,57313
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,14,6,45285
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,15,7,35201
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,16,8,26886
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,17,4,16708
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,18,12,16271
2,2,16,"Cervix uteri",18800,"Costa Rica",2006,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,1,0,183641
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,2,0,193502
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,3,0,201347
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,4,0,214647
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,5,0,209770
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,6,2,187271
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,7,4,162261
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,8,9,154078
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,9,4,156073
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,10,12,136569
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,11,9,109247
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,12,10,81606
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,13,6,59809
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,14,7,46937
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,15,10,36427
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,16,5,27690
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,17,8,17666
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,18,9,16756
2,2,16,"Cervix uteri",18800,"Costa Rica",2007,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,1,0,181097
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,2,0,192785
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,3,0,200431
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,4,0,212813
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,5,3,214633
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,6,1,192679
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,7,5,167652
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,8,9,153962
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,9,16,156411
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,10,9,142796
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,11,13,113732
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,12,8,87277
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,13,6,62623
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,14,9,48702
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,15,8,37761
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,16,6,28416
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,17,6,18778
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,18,13,17210
2,2,16,"Cervix uteri",18800,"Costa Rica",2008,19,0,0
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,1,0,178975
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,2,0,191761
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,3,0,199596
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,4,0,210683
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,5,0,218371
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,6,1,198061
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,7,4,173423
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,8,7,154670
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,9,8,156233
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,10,15,148184
2,2,16,"Cervix uteri",18800,"Costa Rica",2009,11,10,118469
